0 1 2 3 4
KIAA0556 CCDC73 RAD51C TMOD1 AC133919.6
KIAA0556 CCDC73 RAD51C TMOD1 RP11-356C4.2
KIAA0556 CCDC73 RAD51C MSANTD3-TMEFF1 FANCA
KIAA0556 CCDC73 RAD51C MSANTD3-TMEFF1 DBNDD1
KIAA0556 CCDC73 RAD51C MSANTD3-TMEFF1 AC133919.6
KIAA0556 CCDC73 RAD51C MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 CCDC73 RAD51C TEX10 FANCA
KIAA0556 CCDC73 RAD51C TEX10 DBNDD1
KIAA0556 CCDC73 RAD51C TEX10 AC133919.6
KIAA0556 CCDC73 RAD51C TEX10 RP11-356C4.2
KIAA0556 CCDC73 BRIP1 FANCC FANCA
KIAA0556 CCDC73 BRIP1 FANCC DBNDD1
KIAA0556 CCDC73 BRIP1 FANCC AC133919.6
KIAA0556 CCDC73 BRIP1 FANCC RP11-356C4.2
KIAA0556 CCDC73 BRIP1 TMOD1 FANCA
KIAA0556 CCDC73 BRIP1 TMOD1 DBNDD1
KIAA0556 CCDC73 BRIP1 TMOD1 AC133919.6
KIAA0556 CCDC73 BRIP1 TMOD1 RP11-356C4.2
KIAA0556 CCDC73 BRIP1 MSANTD3-TMEFF1 FANCA
KIAA0556 CCDC73 BRIP1 MSANTD3-TMEFF1 DBNDD1
KIAA0556 CCDC73 BRIP1 MSANTD3-TMEFF1 AC133919.6
KIAA0556 CCDC73 BRIP1 MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 CCDC73 BRIP1 TEX10 FANCA
KIAA0556 CCDC73 BRIP1 TEX10 DBNDD1
KIAA0556 CCDC73 BRIP1 TEX10 AC133919.6
KIAA0556 CCDC73 BRIP1 TEX10 RP11-356C4.2
KIAA0556 CCDC73 CD79B FANCC FANCA
KIAA0556 CCDC73 CD79B FANCC DBNDD1
KIAA0556 CCDC73 CD79B FANCC AC133919.6
KIAA0556 CCDC73 CD79B FANCC RP11-356C4.2
KIAA0556 CCDC73 CD79B TMOD1 FANCA
KIAA0556 CCDC73 CD79B TMOD1 DBNDD1
KIAA0556 CCDC73 CD79B TMOD1 AC133919.6
KIAA0556 CCDC73 CD79B TMOD1 RP11-356C4.2
KIAA0556 CCDC73 CD79B MSANTD3-TMEFF1 FANCA
KIAA0556 CCDC73 CD79B MSANTD3-TMEFF1 DBNDD1
KIAA0556 CCDC73 CD79B MSANTD3-TMEFF1 AC133919.6
KIAA0556 CCDC73 CD79B MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 CCDC73 CD79B TEX10 FANCA
KIAA0556 CCDC73 CD79B TEX10 DBNDD1
KIAA0556 CCDC73 CD79B TEX10 AC133919.6
KIAA0556 CCDC73 CD79B TEX10 RP11-356C4.2
KIAA0556 CAPRIN1 RAD51C FANCC FANCA
KIAA0556 CAPRIN1 RAD51C FANCC DBNDD1
KIAA0556 CAPRIN1 RAD51C FANCC AC133919.6
KIAA0556 CAPRIN1 RAD51C FANCC RP11-356C4.2
KIAA0556 CAPRIN1 RAD51C TMOD1 FANCA
KIAA0556 CAPRIN1 RAD51C TMOD1 DBNDD1
KIAA0556 CAPRIN1 RAD51C TMOD1 AC133919.6
KIAA0556 CAPRIN1 RAD51C TMOD1 RP11-356C4.2
KIAA0556 CAPRIN1 RAD51C MSANTD3-TMEFF1 FANCA
KIAA0556 CAPRIN1 RAD51C MSANTD3-TMEFF1 DBNDD1
KIAA0556 CAPRIN1 RAD51C MSANTD3-TMEFF1 AC133919.6
KIAA0556 CAPRIN1 RAD51C MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 CAPRIN1 RAD51C TEX10 FANCA
KIAA0556 CAPRIN1 RAD51C TEX10 DBNDD1
KIAA0556 CAPRIN1 RAD51C TEX10 AC133919.6
KIAA0556 CAPRIN1 RAD51C TEX10 RP11-356C4.2
KIAA0556 CAPRIN1 BRIP1 FANCC FANCA
KIAA0556 CAPRIN1 BRIP1 FANCC DBNDD1
KIAA0556 CAPRIN1 BRIP1 FANCC AC133919.6
KIAA0556 CAPRIN1 BRIP1 FANCC RP11-356C4.2
KIAA0556 CAPRIN1 BRIP1 TMOD1 FANCA
KIAA0556 CAPRIN1 BRIP1 TMOD1 DBNDD1
KIAA0556 CAPRIN1 BRIP1 TMOD1 AC133919.6
KIAA0556 CAPRIN1 BRIP1 TMOD1 RP11-356C4.2
KIAA0556 CAPRIN1 BRIP1 MSANTD3-TMEFF1 FANCA
KIAA0556 CAPRIN1 BRIP1 MSANTD3-TMEFF1 DBNDD1
KIAA0556 CAPRIN1 BRIP1 MSANTD3-TMEFF1 AC133919.6
KIAA0556 CAPRIN1 BRIP1 MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 CAPRIN1 BRIP1 TEX10 FANCA
KIAA0556 CAPRIN1 BRIP1 TEX10 DBNDD1
KIAA0556 CAPRIN1 BRIP1 TEX10 AC133919.6
KIAA0556 CAPRIN1 BRIP1 TEX10 RP11-356C4.2
KIAA0556 CAPRIN1 CD79B FANCC FANCA
KIAA0556 CAPRIN1 CD79B FANCC DBNDD1
KIAA0556 CAPRIN1 CD79B FANCC AC133919.6
KIAA0556 CAPRIN1 CD79B FANCC RP11-356C4.2
KIAA0556 CAPRIN1 CD79B TMOD1 FANCA
KIAA0556 CAPRIN1 CD79B TMOD1 DBNDD1
KIAA0556 CAPRIN1 CD79B TMOD1 AC133919.6
KIAA0556 CAPRIN1 CD79B TMOD1 RP11-356C4.2
KIAA0556 CAPRIN1 CD79B MSANTD3-TMEFF1 FANCA
KIAA0556 CAPRIN1 CD79B MSANTD3-TMEFF1 DBNDD1
KIAA0556 CAPRIN1 CD79B MSANTD3-TMEFF1 AC133919.6
KIAA0556 CAPRIN1 CD79B MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 CAPRIN1 CD79B TEX10 FANCA
KIAA0556 CAPRIN1 CD79B TEX10 DBNDD1
KIAA0556 CAPRIN1 CD79B TEX10 AC133919.6
KIAA0556 CAPRIN1 CD79B TEX10 RP11-356C4.2
KIAA0556 RCN1 RAD51C FANCC FANCA
KIAA0556 RCN1 RAD51C FANCC DBNDD1
KIAA0556 RCN1 RAD51C FANCC AC133919.6
KIAA0556 RCN1 RAD51C FANCC RP11-356C4.2
KIAA0556 RCN1 RAD51C TMOD1 FANCA
KIAA0556 RCN1 RAD51C TMOD1 DBNDD1
KIAA0556 RCN1 RAD51C TMOD1 AC133919.6
KIAA0556 RCN1 RAD51C TMOD1 RP11-356C4.2
KIAA0556 RCN1 RAD51C MSANTD3-TMEFF1 FANCA
KIAA0556 RCN1 RAD51C MSANTD3-TMEFF1 DBNDD1
KIAA0556 RCN1 RAD51C MSANTD3-TMEFF1 AC133919.6
KIAA0556 RCN1 RAD51C MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 RCN1 RAD51C TEX10 FANCA
KIAA0556 RCN1 RAD51C TEX10 DBNDD1
KIAA0556 RCN1 RAD51C TEX10 AC133919.6
KIAA0556 RCN1 RAD51C TEX10 RP11-356C4.2
KIAA0556 RCN1 BRIP1 FANCC FANCA
KIAA0556 RCN1 BRIP1 FANCC DBNDD1
KIAA0556 RCN1 BRIP1 FANCC AC133919.6
KIAA0556 RCN1 BRIP1 FANCC RP11-356C4.2
KIAA0556 RCN1 BRIP1 TMOD1 FANCA
KIAA0556 RCN1 BRIP1 TMOD1 DBNDD1
KIAA0556 RCN1 BRIP1 TMOD1 AC133919.6
KIAA0556 RCN1 BRIP1 TMOD1 RP11-356C4.2
KIAA0556 RCN1 BRIP1 MSANTD3-TMEFF1 FANCA
KIAA0556 RCN1 BRIP1 MSANTD3-TMEFF1 DBNDD1
KIAA0556 RCN1 BRIP1 MSANTD3-TMEFF1 AC133919.6
KIAA0556 RCN1 BRIP1 MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 RCN1 BRIP1 TEX10 FANCA
KIAA0556 RCN1 BRIP1 TEX10 DBNDD1
KIAA0556 RCN1 BRIP1 TEX10 AC133919.6
KIAA0556 RCN1 BRIP1 TEX10 RP11-356C4.2
KIAA0556 RCN1 CD79B FANCC FANCA
KIAA0556 RCN1 CD79B FANCC DBNDD1
KIAA0556 RCN1 CD79B FANCC AC133919.6
KIAA0556 RCN1 CD79B FANCC RP11-356C4.2
KIAA0556 RCN1 CD79B TMOD1 FANCA
KIAA0556 RCN1 CD79B TMOD1 DBNDD1
KIAA0556 RCN1 CD79B TMOD1 AC133919.6
KIAA0556 RCN1 CD79B TMOD1 RP11-356C4.2
KIAA0556 RCN1 CD79B MSANTD3-TMEFF1 FANCA
KIAA0556 RCN1 CD79B MSANTD3-TMEFF1 DBNDD1
KIAA0556 RCN1 CD79B MSANTD3-TMEFF1 AC133919.6
KIAA0556 RCN1 CD79B MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 RCN1 CD79B TEX10 FANCA
KIAA0556 RCN1 CD79B TEX10 DBNDD1
KIAA0556 RCN1 CD79B TEX10 AC133919.6
KIAA0556 RCN1 CD79B TEX10 RP11-356C4.2
KIAA0556 BDNF RAD51C FANCC FANCA
KIAA0556 BDNF RAD51C FANCC DBNDD1
KIAA0556 BDNF RAD51C FANCC AC133919.6
KIAA0556 BDNF RAD51C FANCC RP11-356C4.2
KIAA0556 BDNF RAD51C TMOD1 FANCA
KIAA0556 BDNF RAD51C TMOD1 DBNDD1
KIAA0556 BDNF RAD51C TMOD1 AC133919.6
KIAA0556 BDNF RAD51C TMOD1 RP11-356C4.2
KIAA0556 BDNF RAD51C MSANTD3-TMEFF1 FANCA
KIAA0556 BDNF RAD51C MSANTD3-TMEFF1 DBNDD1
KIAA0556 BDNF RAD51C MSANTD3-TMEFF1 AC133919.6
KIAA0556 BDNF RAD51C MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 BDNF RAD51C TEX10 FANCA
KIAA0556 BDNF RAD51C TEX10 DBNDD1
KIAA0556 BDNF RAD51C TEX10 AC133919.6
KIAA0556 BDNF RAD51C TEX10 RP11-356C4.2
KIAA0556 BDNF BRIP1 FANCC FANCA
KIAA0556 BDNF BRIP1 FANCC DBNDD1
KIAA0556 BDNF BRIP1 FANCC AC133919.6
KIAA0556 BDNF BRIP1 FANCC RP11-356C4.2
KIAA0556 BDNF BRIP1 TMOD1 FANCA
KIAA0556 BDNF BRIP1 TMOD1 DBNDD1
KIAA0556 BDNF BRIP1 TMOD1 AC133919.6
KIAA0556 BDNF BRIP1 TMOD1 RP11-356C4.2
KIAA0556 BDNF BRIP1 MSANTD3-TMEFF1 FANCA
KIAA0556 BDNF BRIP1 MSANTD3-TMEFF1 DBNDD1
KIAA0556 BDNF BRIP1 MSANTD3-TMEFF1 AC133919.6
KIAA0556 BDNF BRIP1 MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 BDNF BRIP1 TEX10 FANCA
KIAA0556 BDNF BRIP1 TEX10 DBNDD1
KIAA0556 BDNF BRIP1 TEX10 AC133919.6
KIAA0556 BDNF BRIP1 TEX10 RP11-356C4.2
KIAA0556 BDNF CD79B FANCC FANCA
KIAA0556 BDNF CD79B FANCC DBNDD1
KIAA0556 BDNF CD79B FANCC AC133919.6
KIAA0556 BDNF CD79B FANCC RP11-356C4.2
KIAA0556 BDNF CD79B TMOD1 FANCA
KIAA0556 BDNF CD79B TMOD1 DBNDD1
KIAA0556 BDNF CD79B TMOD1 AC133919.6
KIAA0556 BDNF CD79B TMOD1 RP11-356C4.2
KIAA0556 BDNF CD79B MSANTD3-TMEFF1 FANCA
KIAA0556 BDNF CD79B MSANTD3-TMEFF1 DBNDD1
KIAA0556 BDNF CD79B MSANTD3-TMEFF1 AC133919.6
KIAA0556 BDNF CD79B MSANTD3-TMEFF1 RP11-356C4.2
KIAA0556 BDNF CD79B TEX10 FANCA
KIAA0556 BDNF CD79B TEX10 DBNDD1
KIAA0556 BDNF CD79B TEX10 AC133919.6
KIAA0556 BDNF CD79B TEX10 RP11-356C4.2
